id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,,
20827801,The ocean view room size 12x14,145878384,Denise,Brooklyn,Crown Heights,40.67139,-73.93131,Private room,70,5,11,01-01-19,0.6,7,278,,
21550242,ENTIRE Apt in Williamsburg < 1 block to L train,1913749,Kelly,Brooklyn,Williamsburg,40.71259,-73.94189,Entire home apartment,125,4,11,24-06-19,0.55,1,11,,
3613839,Cozy  and sunny room in Manhattan,17450462,Esther,Manhattan,Harlem,40.82544,-73.9402,Private room,65,7,45,09-06-19,0.92,1,290,,
21755954,Private Room in Prime Location,16273067,Kim,Manhattan,Hell's Kitchen,40.76145,-73.98912,Private room,147,4,1,13-12-17,0.05,1,0,,
35711402,Amazing Brooklyn 1Bd with Private Balcony,12061757,Taaj,Brooklyn,Brownsville,40.67511,-73.90836,Entire home apartment,100,2,0,,,1,53,,
34485286,"King Suite with sofa bed, your sanctuary in SoHo",260861596,The James New York - SoHo,Manhattan,SoHo,40.7239,-74.00379,Private room,100,1,0,,,7,325,,
35456139,Charming Attic RM with Backyard/Porch/Near Metro,23878336,Armando,Bronx,Fordham,40.87085,-73.89318,Private room,58,3,0,,,10,75,,
727512,Duplex Loft Suite w/ Patio @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73867,-73.95448,Entire home apartment,199,3,50,02-07-19,0.67,28,47,,
29686857,"2BR Apartment in Ridgewood, 20min to Manhattan",223422291,Robin,Queens,Ridgewood,40.70242,-73.90403,Entire home apartment,115,3,15,24-06-19,1.88,1,10,,
23753607,Bright & spacious room in Brooklyn sanctuary,131829860,Anna,Brooklyn,East Flatbush,40.63621,-73.94968,Private room,55,3,1,18-03-18,0.06,1,0,,
17512553,MAGNIFICENT apartment in Williamsburg with Balcony,57050977,Gaël-Etienne,Brooklyn,Williamsburg,40.71397,-73.94873,Entire home apartment,68,2,22,09-09-18,0.78,1,0,,
31435773,Quaint UES Studio w/ Balcony + Gym near subway by Blueground,107434423,Blueground,Manhattan,Upper East Side,40.77572,-73.95672,Entire home apartment,233,30,0,,,232,249,,
3782925,Cute apartment with Backyard,3363799,Andrew,Brooklyn,Williamsburg,40.70967,-73.94945,Entire home apartment,124,5,85,23-06-19,1.45,1,238,,
8010033,Upscale Apt blocks to Columbia Med./Presb. Hosp.,1883133,Christian,Manhattan,Washington Heights,40.84269,-73.93605,Entire home apartment,110,1,133,28-06-19,2.85,1,267,,
36002857,Soho Comfort,91111113,Javier,Manhattan,SoHo,40.72236,-74.00255,Entire home apartment,125,3,1,03-07-19,1,1,77,,
30533086,"Cozy, Sunny Studio in the heart of Central Harlem.",55970820,Tashina,Manhattan,Harlem,40.81785,-73.93989,Entire home apartment,54,30,0,,,1,0,,
2124536,Downtown Filmmaker's Loft by WTC,269710,Alfredo,Manhattan,Financial District,40.70912,-74.01322,Entire home apartment,379,2,96,27-06-18,1.52,1,0,,
33994694,"Manhattan 2BR W/ Garden, Laundry,  Near Subway",15757322,Devin T.,Manhattan,Washington Heights,40.83611,-73.94162,Entire home apartment,161,2,13,22-06-19,4.87,2,294,,
34197733,Beautiful 3 Bedroom 15 Minutes To Manhattan NYC,258186526,Mimi,Queens,Woodside,40.74823,-73.90352,Entire home apartment,189,2,10,22-06-19,4.23,1,62,,
34628898,Modern 4 Bedroom & 2 Bath! EZ Access to Manhattan!,261256418,Noah,Queens,Glendale,40.70603,-73.89562,Entire home apartment,299,3,6,18-06-19,3.6,1,155,,
16274717,Cozy bedroom on Roosevelt Island,33069397,Jesse,Manhattan,Roosevelt Island,40.76178,-73.94988,Private room,40,10,1,07-01-17,0.03,1,0,,
34593686,Heart of Queens NY. Close to Midtown. Lots of room,145333094,Donald,Queens,Jackson Heights,40.75574,-73.87867,Private room,120,7,0,,,1,0,,
22322524,Alcove Studio in the heart of Williamsburg,103259676,Flávio,Brooklyn,Williamsburg,40.72021,-73.95695,Entire home apartment,150,4,14,07-01-19,0.77,1,0,,
7837347,Pre-War Apartment By Riverside Park,13089720,Garret,Manhattan,Morningside Heights,40.81411,-73.96073,Entire home apartment,180,2,0,,,1,0,,
35569130,Spacious Room_2,265057419,Dameon,Brooklyn,East New York,40.67072,-73.86947,Private room,68,3,0,,,2,363,,
753622,1 Private Bedroom / East Village,869880,Karen,Manhattan,East Village,40.73233,-73.98695,Private room,95,5,64,29-06-19,0.88,1,316,,
10038633,Room for Xmas and New Years in NYC,19049309,Willem,Manhattan,East Harlem,40.79586,-73.94332,Private room,67,1,1,02-01-16,0.02,1,0,,
35386983,Big 3 Bedroom Apartment in Prime Midtown Manhatten,266398080,Endrit,Manhattan,Kips Bay,40.74535,-73.97753,Entire home apartment,349,1,4,01-07-19,4,1,265,,
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,503800,Sadatu,Brooklyn,Crown Heights,40.67473,-73.94494,Entire home apartment,100,90,0,,,1,365,,
2545184,Great room! Good for med students!,4096786,Nicolas,Bronx,Norwood,40.87605,-73.88047,Private room,70,6,40,01-03-19,0.73,1,313,,
24285044,Peaceful Room in UWS + sweet pets!,24595747,Melissa,Manhattan,Upper West Side,40.77969,-73.97862,Private room,95,3,16,19-05-19,1.08,2,0,,
850943,ARTIST TRENDY NYC LOFT,2843998,Julie,Brooklyn,Williamsburg,40.71171,-73.96694,Entire home apartment,149,5,26,22-04-19,0.41,2,14,,
31284182,1 bd. Apartment in central Greenpoint,1694324,Rikki,Brooklyn,Greenpoint,40.72392,-73.948,Entire home apartment,175,4,3,22-04-19,0.58,1,0,,
23744530,Very Spacious 1BR with Park View,3447309,Mie,Manhattan,Harlem,40.80201,-73.95774,Entire home apartment,89,5,1,09-12-18,0.14,2,7,,
32241019,Sonder | Stock Exchange | Smart 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70751,-74.01184,Entire home apartment,231,2,13,02-06-19,3.42,327,331,,
252076,+Highly Satisfactory LES dwelling++,297769,Tunji,Manhattan,Chinatown,40.7146,-73.991,Private room,115,4,151,16-06-19,1.63,2,323,,
20235361,2 Bedrooms 5 beds apt perfect for groups,144197377,Riley,Manhattan,East Harlem,40.79873,-73.93263,Entire home apartment,199,1,34,26-04-18,1.5,1,0,,
1650470,Spacious room in Bushwick L & JMZ !,8753908,Rebecca,Brooklyn,Bushwick,40.70045,-73.93832,Private room,65,5,1,01-06-15,0.02,1,169,,
17442248,Cute Private Room in UWS Apartment!,17687105,Shelby,Manhattan,Upper West Side,40.79215,-73.97108,Private room,80,1,0,,,1,0,,
5010368,Upper East Side Gem!,25840204,Daniel,Manhattan,Upper East Side,40.77546,-73.95165,Entire home apartment,150,3,75,27-04-19,1.44,1,234,,
33068756,"Luxury 2BDR in Prime Area, Doorman, Elevator",248036814,Anton,Manhattan,Financial District,40.7069,-74.00606,Entire home apartment,195,30,17,23-06-19,5.1,1,203,,
13824675,Cozy 1 BR Apt in Brownstone Brooklyn,7248303,Ben,Brooklyn,Cobble Hill,40.68789,-73.99426,Entire home apartment,140,5,8,29-06-18,0.22,1,0,,
510454,"Gramercy Pk Area, w Rooftop Gdn!",2515124,Jacqueline,Manhattan,Kips Bay,40.73951,-73.98146,Entire home apartment,145,3,2,23-06-16,0.02,1,0,,
3808620,Great Renovations. Columbus Circle,1475015,Mike,Manhattan,Hell's Kitchen,40.76867,-73.98541,Entire home apartment,87,30,6,21-04-19,0.11,52,365,,
865355,Spacious and Comfortable Room!,4543792,George,Manhattan,Harlem,40.82719,-73.94484,Private room,90,7,35,30-04-19,0.48,1,312,,
19222766,Quiet 1 bedroom in MANHATTAN ( Hamilton Heights),9963151,Milan,Manhattan,Harlem,40.82319,-73.95103,Entire home apartment,122,4,16,16-06-19,0.67,1,5,,
1645915,Cozy 1.5BD in Parkslope Brooklyn,1967871,Lisa,Brooklyn,South Slope,40.66623,-73.98217,Entire home apartment,115,3,185,05-06-19,2.62,1,163,,
16349645,Studio in West Village,6335037,Eric,Manhattan,West Village,40.73243,-74.00932,Entire home apartment,220,4,1,02-01-17,0.03,1,0,,
32270481,Private Apartment in the Heart of East Village,217521776,Chin,Manhattan,East Village,40.72716,-73.9783,Entire home apartment,211,30,17,07-07-19,4.18,1,74,,
17752493,Private Room in Large Two-floor Apt w/ Backyard,20926711,Ashek,Manhattan,Chelsea,40.74864,-73.99398,Private room,89,2,2,02-04-17,0.07,1,113,,
20506481,Cozy Chelsea Apartment,12552750,Kimberly,Manhattan,Chelsea,40.73982,-74.0011,Entire home apartment,195,1,71,24-06-19,3.2,1,12,,
21292529,Spacious Faerie Room in Bushwick,123354518,Elena,Brooklyn,Bushwick,40.70177,-73.92313,Private room,50,2,0,,,2,0,,
30943186,"25 minutes from Manhattan, shared room bunk beds",208367810,Dan,Brooklyn,Borough Park,40.63987,-73.99578,Shared room,40,3,2,08-04-19,0.55,4,50,,
28324221,740 sqf large luxury apt w doorman midtown east,875830,Sacha,Manhattan,Midtown,40.75278,-73.97107,Entire home apartment,169,30,5,13-05-19,0.7,1,280,,
7763869,The Dream Room near Barclays Center,40828217,Anita,Brooklyn,Prospect-Lefferts Gardens,40.66026,-73.93992,Private room,65,2,71,14-05-19,1.57,4,170,,
29779831,Bedstuy Artists Quarter (tower corner room),18272280,Louis,Brooklyn,Bedford-Stuyvesant,40.68398,-73.94179,Private room,43,1,10,28-04-19,1.33,2,2,,
17463985,Luxury Brooklyn Brownstone with Private Backyard,1377444,Kelly,Brooklyn,Bedford-Stuyvesant,40.68409,-73.94154,Entire home apartment,245,3,33,24-06-19,1.19,1,60,,
3568596,Beautiful 1 BR in The Heights!,7499240,Candy,Manhattan,Washington Heights,40.8362,-73.94033,Private room,80,1,3,19-10-15,0.05,2,314,,
29514909,Modern and cozy apt in Manhattan,222261103,Brenda And Tim,Manhattan,East Harlem,40.78661,-73.94349,Entire home apartment,240,2,44,27-06-19,5.22,1,93,,
21490787,A walk away from the best in Williamsburg,56391145,Eric,Brooklyn,Greenpoint,40.72468,-73.9523,Entire home apartment,150,3,0,,,2,0,,
26865983,Simplistic & Modern Apartment In Brooklyn,55997024,Donavan,Brooklyn,Crown Heights,40.67228,-73.91841,Entire home apartment,125,2,24,09-06-19,2.17,1,55,,
12400242,Spacious Brownstone with 5 beds on Second floor!,67045498,Jocelyne,Queens,Ridgewood,40.70918,-73.90089,Entire home apartment,215,1,38,28-06-19,1.75,1,77,,
11649223,"3 Bedroom, family ready, in Harlem",254650,Brandi,Manhattan,Harlem,40.80306,-73.95308,Entire home apartment,250,1,1,08-04-16,0.03,2,0,,
21865637,Maple Place,159494837,Hongye,Queens,Far Rockaway,40.59722,-73.75937,Private room,68,1,66,02-07-19,3.54,1,51,,
8441969,"Full Bedroom Avaliable, Astoria",1411399,Carlos,Queens,Astoria,40.76615,-73.91325,Private room,99,1,6,17-06-19,0.13,5,323,,
26561464,Lower East Side Loft (Event Space),173259171,Will,Manhattan,Lower East Side,40.71946,-73.98935,Entire home apartment,900,1,2,29-08-18,0.18,1,0,,
64365,Crown Heights Garden Apt.,314582,Anthony,Brooklyn,Crown Heights,40.67586,-73.95155,Private room,60,2,227,27-06-19,2.27,2,287,,
20260218,"Spacious, Private bedroom in Bushwick apartment",144406701,Bryan,Brooklyn,Bushwick,40.69201,-73.92364,Private room,40,9,2,21-11-17,0.09,1,0,,
18077042,CLEAN! Executive Studio Suite. Entire apt w/pvt BR,121093001,Geoffrey,Queens,Ozone Park,40.67574,-73.85601,Entire home apartment,81,3,96,22-06-19,3.59,1,233,,
1045491,Prime Williamsburg. Brand new,1356046,Daniel,Brooklyn,Williamsburg,40.71454,-73.9507,Private room,75,3,179,09-06-19,2.39,2,136,,
24714264,Trendy Stylish Chic Loft in Greenpoint!,46594096,Michael,Brooklyn,Greenpoint,40.72672,-73.94054,Shared room,125,3,4,05-07-18,0.28,1,0,,
28531920,SPECTACULAR 2br high floor (Website hidden by Airbnb) view,6393008,Labeat,Manhattan,Hell's Kitchen,40.76485,-73.98525,Entire home apartment,471,3,1,28-04-19,0.42,1,188,,
13526348,Private Red Apple Brownstone Suite - Harlem NYC,7202412,Ephraim,Manhattan,Harlem,40.81635,-73.94467,Entire home apartment,115,4,119,20-06-19,3.21,4,45,,
20761753,Large private bedroom near Manhattan.,148681567,Dinara,Queens,Sunnyside,40.74823,-73.91456,Private room,60,4,1,20-09-17,0.05,1,0,,
23188871,Spacious Apt in Washington Heights Manhattan,132883674,Derek,Manhattan,Washington Heights,40.84643,-73.94187,Private room,120,1,0,,,3,0,,
1798500,DOMINIQUE'S NY*Wanderlust room/Metro/Bronx Zoo/Gdn,310670,Vie,Bronx,Co-op City,40.86317,-73.82494,Private room,75,2,32,01-01-19,0.46,13,363,,
33718909,Park Avenue # Central Park # Luxury # 2 Bedroom,253507120,Mikey,Manhattan,Upper East Side,40.7649,-73.96795,Entire home apartment,395,7,4,02-07-19,2.35,1,279,,
35745881,Large room in a cozy and very clean apt,129797713,Rosa,Queens,Astoria,40.76375,-73.91061,Private room,70,7,0,,,1,222,,
18617195,Spacious one bedroom appartement - Williamsburg,1599261,Daphnee,Brooklyn,Williamsburg,40.70844,-73.96693,Entire home apartment,140,3,19,21-06-19,0.73,1,218,,
4333204,Harlem cosy renovated unit for two,11790239,Mina,Manhattan,Harlem,40.81618,-73.94517,Entire home apartment,94,1,23,03-07-19,0.57,3,316,,
16651879,Minimalist Vegan Room in Columbus Circle,31892037,Harrison,Manhattan,Hell's Kitchen,40.76636,-73.98574,Private room,100,1,1,05-05-19,0.46,1,156,,
22465327,"*NEW*6 BED BROOKLYN DUPLX,15 MIN TRAIN RIDE 2 CITY",254846,Brendan,Brooklyn,Bushwick,40.69023,-73.91621,Entire home apartment,399,3,19,06-05-19,1.13,4,272,,
28184001,"Queens, Astoria - Apartment & Room with NYC view.",212160752,James,Queens,Astoria,40.76768,-73.92001,Private room,63,4,10,04-07-19,1.18,1,74,,
28127126,Chez Jesse Vacation Spot,3191371,Jesse,Manhattan,East Harlem,40.80656,-73.93709,Private room,80,2,1,01-07-19,1,3,181,,
35934686,2BR Midtown Times Square!,269164383,Tristan Mark,Manhattan,Hell's Kitchen,40.76274,-73.99118,Entire home apartment,189,31,0,,,1,237,,
34857809,Artistic Studio on the Upper East Side,69433846,Isabelle,Manhattan,Upper East Side,40.77621,-73.9616,Entire home apartment,180,2,0,,,1,0,,
22795221,Gorgeous natural light in Chelsea photo studio,3750764,Kevin,Manhattan,Chelsea,40.75021,-74.00479,Entire home apartment,1500,1,0,,,6,0,,
36151482,Luxury apartment in the “heart of queens”,271916367,Celina,Queens,East Elmhurst,40.75899,-73.85605,Private room,65,2,0,,,1,176,,
26993244,Spacious 2bd apt with Manhattan view and sunset,132883657,Kathryn,Brooklyn,Gowanus,40.67076,-73.98903,Entire home apartment,350,2,9,24-06-19,0.81,1,0,,
8865499,"Rustic, 1-bdrm retreat w/roof deck.",986623,Armando Rafael,Brooklyn,Greenpoint,40.72216,-73.94255,Entire home apartment,129,3,93,28-05-19,2.1,1,0,,
6131606,Harmony House 2 on Madison Street,21014758,Garnet,Brooklyn,Bedford-Stuyvesant,40.68875,-73.92377,Private room,38,2,39,20-06-19,0.86,3,99,,
25222993,[ENTIRE APT] Large Designer 1 bd apt in Manhattan,9414337,Garvey,Manhattan,Harlem,40.81759,-73.94385,Entire home apartment,150,5,1,05-07-18,0.08,1,0,,
30424508,Bright + cozy room in leafy Williamsburg apartment,383623,Melissa,Brooklyn,Williamsburg,40.71239,-73.95419,Private room,50,5,4,24-06-19,0.56,1,12,,
690349,Full 1BR Apartment in Park Slope,3540041,Peter,Brooklyn,South Slope,40.66481,-73.98367,Entire home apartment,179,2,77,24-06-19,0.97,1,0,,
7700054,Carroll Gardens Retreat,3074287,Gianni,Brooklyn,Carroll Gardens,40.68167,-73.99276,Entire home apartment,150,4,96,19-05-19,2.02,2,3,,
33763207,Lady's Powder Room,253753123,Basia,Brooklyn,Borough Park,40.63112,-73.99532,Private room,39,1,9,04-07-19,3.7,1,11,,
3701708,Quaint Room in Brooklyn,18866837,Barbara,Brooklyn,Park Slope,40.67916,-73.97454,Private room,65,60,2,07-09-16,0.03,1,0,,
3623946,Sunny and Spacious Two Bedroom Duplex with Terrace,18254730,Valeria,Brooklyn,South Slope,40.66748,-73.98971,Entire home apartment,192,4,6,28-04-19,0.14,1,8,,
23692933,Luxury Townhouse w Balcony in West Village / Soho,170534355,Gabriella,Manhattan,West Village,40.72884,-74.00285,Entire home apartment,200,5,54,02-06-19,3.34,1,242,,
30062210,Cozy Four Twenty Friendly Bedroom in Brooklyn,225913497,Mamadou,Brooklyn,Bedford-Stuyvesant,40.67966,-73.90755,Private room,28,3,1,01-01-19,0.16,1,0,,
35796952,Ginger Home,2113042,Ly,Brooklyn,Bedford-Stuyvesant,40.69414,-73.94073,Private room,70,3,1,01-07-19,1,1,65,,
29282185,2MinToTrainsCozyLivingRoomMaimonideLutheranHospita,96222132,Norma-Ester-,Brooklyn,Sunset Park,40.65595,-74.00274,Shared room,45,1,8,18-05-19,0.93,4,332,,
3153464,Sunny 1 BD in trendy Prospect Heights Brooklyn.,16003147,Victoria And Juliana,Brooklyn,Prospect Heights,40.67391,-73.96739,Entire home apartment,105,21,5,31-07-18,0.08,1,221,,
15357503,Master Suite with Private Bath,5654072,Mark,Brooklyn,Flatbush,40.63409,-73.95245,Private room,71,3,20,13-12-17,0.73,3,0,,
28826608,“For Heaven Cakes”,217379941,Brent,Queens,Springfield Gardens,40.66457,-73.76918,Entire home apartment,75,1,132,05-07-19,15.78,1,28,,
34397198,Tranquility on Times Square VIP Room King Bed,259087876,Dennis,Manhattan,Midtown,40.75845,-73.98026,Private room,325,1,6,28-06-19,3.21,7,67,,
5892733,Room in 3 bedroom apt.,10859726,Don Luis,Queens,Astoria,40.77093,-73.93291,Private room,47,5,7,28-05-19,0.13,3,236,,
13153265,"Private Garden Apt in Park Slope, Brooklyn, NYC",41084247,Dena,Brooklyn,Park Slope,40.67001,-73.98347,Entire home apartment,175,4,31,31-05-19,0.86,1,254,,
31929350,LINCOLN CENTER / 2BED 2BATH,131647128,Emily,Manhattan,Upper West Side,40.77388,-73.98798,Entire home apartment,275,30,0,,,25,329,,
34866786,Amazing 2 Bed 2 Bath with Gym in the UWS #6104,116305897,Laura,Manhattan,Upper West Side,40.78932,-73.97359,Entire home apartment,250,30,0,,,9,312,,
30737105,"Lovely,Cozy,bright,beautiful room **only female**",229421782,Sunny,Brooklyn,East Flatbush,40.6472,-73.94348,Private room,35,4,5,05-06-19,0.79,2,89,,
21973631,Need a Beautiful place to stay?,3832479,Hunderson,Brooklyn,Crown Heights,40.67504,-73.93956,Private room,50,30,0,,,1,113,,
233189,NYC Studio in Heart of Times Square,1220414,Michael,Manhattan,Hell's Kitchen,40.76166,-73.99675,Entire home apartment,179,30,83,31-05-19,0.88,1,292,,
12388347,Designer 1BR in Hell's Kitchen NYC,6884235,Kyle,Manhattan,Hell's Kitchen,40.76038,-73.98781,Entire home apartment,219,7,100,22-06-19,2.66,1,235,,
8506757,Brownstone in Brooklyn Heights,3599579,Andrew,Brooklyn,Brooklyn Heights,40.69472,-73.99856,Entire home apartment,195,5,94,04-06-19,2.04,1,26,,
3176526,Great room with private bathroom!!,14325632,Sil,Brooklyn,Crown Heights,40.67476,-73.95312,Private room,120,2,8,17-06-19,2.2,2,162,,
35995460,"Comfortable place to stay, downtown Manhattan, NYC",33205064,Patrick,Manhattan,Financial District,40.70372,-74.01002,Shared room,65,1,0,,,1,357,,
9473492,1 Bedroom in 2 bdr Bushwick apt,49099055,Charles,Brooklyn,Bushwick,40.68983,-73.90512,Private room,55,1,1,27-12-15,0.02,1,0,,
9717766,Cozy studio,50165358,Ekaterina,Manhattan,Murray Hill,40.74987,-73.97293,Entire home apartment,200,1,0,,,1,0,,
23023728,"Cozy, Full 1 Bedroom Apartment Near Central Park",12417778,Turner,Manhattan,Upper East Side,40.77395,-73.95493,Entire home apartment,100,3,16,26-06-19,0.95,1,20,,
25392508,Beautiful Sleek Apartment in New Building,23178319,Arjang,Brooklyn,Williamsburg,40.71305,-73.93955,Private room,55,5,24,03-06-19,1.84,1,313,,
20761768,"$6,500 p/m or short term, 5 Star, LUX, Clean, Big",22066372,Hutch,Manhattan,Upper East Side,40.76401,-73.95929,Entire home apartment,211,7,29,29-06-19,1.34,1,237,,
31389369,SoHo Charm - Entire 2-br apartment,22322931,Maria Bonde,Manhattan,SoHo,40.72672,-74.00066,Entire home apartment,200,2,1,20-01-19,0.18,1,0,,
30737221,Chic and Comfortable in Manhattan,198406576,Zel,Manhattan,Harlem,40.81612,-73.94216,Entire home apartment,195,30,5,18-06-19,2.08,1,239,,
31670625,Bright financial district apartment with views,237283862,Benjamin,Manhattan,Financial District,40.70504,-74.00787,Entire home apartment,250,2,6,06-04-19,1.26,1,0,,
32721182,Gorgeous Dumbo 2-Bedroom w/ Incredible Views,245805416,Samantha,Brooklyn,DUMBO,40.70284,-73.99083,Entire home apartment,375,3,2,27-06-19,2,1,242,,
12337005,Beautiful Fort Greene Loft,2774967,Gabriel,Brooklyn,Fort Greene,40.6921,-73.97279,Entire home apartment,120,3,25,19-06-19,0.72,1,0,,
10052289,,49522403,Vanessa,Brooklyn,Brownsville,40.66409,-73.92314,Private room,50,3,3,18-08-16,0.07,1,362,,
10686350,Chic and Cozy Chinatown Loft,10558652,Teddy,Manhattan,Two Bridges,40.71287,-73.99573,Entire home apartment,320,4,6,01-01-19,0.18,2,142,,
22017804,Cozy Room in Crown Heights,27105320,Eliana,Brooklyn,Crown Heights,40.67238,-73.95222,Private room,35,7,0,,,1,0,,
16487967,Private Room in 4BR Modern Manhattan Apartment,24752198,Brando,Manhattan,Upper West Side,40.80347,-73.96607,Private room,38,3,1,30-01-17,0.03,1,0,,
3344815,Good Living in Brooklyn! Double Bed,16883036,Karen,Brooklyn,Bushwick,40.69893,-73.91549,Private room,46,2,55,02-01-19,1.24,1,346,,
5302719,Spacious & Bright Apt in Park Slope,9846230,Celine,Brooklyn,Park Slope,40.6774,-73.98247,Entire home apartment,145,5,0,,,1,0,,
54466,Beautiful Uptown Manhattan apartmnt,253385,Douglas,Manhattan,Harlem,40.80234,-73.95603,Private room,200,30,0,,,1,365,,
10575811,Large studio in elevator building Cobble Hill,14611780,Paige,Brooklyn,Columbia St,40.68928,-73.99903,Entire home apartment,105,1,5,30-12-18,0.14,1,0,,
17793185,Sunny Apartment In Brownstone 2BD with deck,3803423,Jenna,Brooklyn,Prospect Heights,40.67841,-73.9698,Entire home apartment,175,7,5,25-10-18,0.18,1,0,,
34232536,Red Violet,145878384,Denise,Brooklyn,East Flatbush,40.65093,-73.93269,Private room,75,3,2,12-06-19,1.54,7,245,,
35793784,Sonder | 116 John | Tasteful 2BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70833,-74.00497,Entire home apartment,270,29,0,,,327,350,,
20499320,Electric NYC + Luxury Room = Best vacation ever!,1097753,Javier,Manhattan,Harlem,40.81065,-73.9457,Private room,125,3,34,01-07-19,1.52,1,178,,
34830629,"Large, luxury, one bedroom with veranda & garden",37170601,Petros,Brooklyn,Flatlands,40.61401,-73.92112,Entire home apartment,125,3,0,,,1,42,,
12087785,Clinton Hill Oversized One Bedroom,54378184,Eej,Brooklyn,Clinton Hill,40.69106,-73.96529,Entire home apartment,169,12,13,24-06-19,0.34,3,365,,
10117223,"Charming Room in Bushwick, Brooklyn Apt",18782603,Kimberly,Brooklyn,Bushwick,40.68539,-73.9092,Private room,50,3,2,15-08-16,0.06,1,0,,
25491443,New 4BDR LOFT in Williamsburg 2 stops to Manhattan,188023318,Selina,Brooklyn,Greenpoint,40.72609,-73.95681,Entire home apartment,460,1,30,21-06-19,2.49,4,63,,
5594865,Large Bedroom in Two Bedroom Apartment,1342014,Christian,Manhattan,Lower East Side,40.71369,-73.98828,Private room,81,1,3,24-04-19,0.68,1,0,,
533927,Large NYC Chelsea Studio - King Bed,2624738,Michael,Manhattan,Chelsea,40.74403,-73.99581,Entire home apartment,225,4,153,24-06-19,2.03,1,205,,
26775656,"Bright, Private Bedroom in Bushwick Proper",10457486,Kevin,Brooklyn,Bushwick,40.69808,-73.92417,Private room,47,1,17,11-06-19,1.63,1,106,,
9528920,"Quiet, Clean, Lit @ LES & Chinatown",3906464,Amy,Manhattan,Lower East Side,40.71355,-73.98507,Private room,9999,99,6,01-01-16,0.14,1,83,,
35490736,Brownstone BK heaven,2954749,Anna,Brooklyn,Fort Greene,40.69216,-73.97455,Private room,100,30,0,,,1,64,,
11890882,Private Room in NYC Apartment,60617592,Ricky,Queens,Astoria,40.76487,-73.91377,Private room,50,1,1,24-03-16,0.02,1,0,,
10172621,Gorgeous and Sunlit 1 BR 31/1-3/1,52228249,Shy,Bronx,Bronxdale,40.85592,-73.86743,Entire home apartment,80,7,0,,,1,0,,
34316984,Lavidaloca plc,219548549,Kennedy,Brooklyn,Crown Heights,40.66996,-73.92264,Private room,99,1,3,30-06-19,1.34,2,365,,
35461466,Artsy Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,40.69749,-73.97551,Private room,48,30,0,,,25,257,,
13392392,Sunny Apartment with Private Roof (East Village),10032007,Zachary,Manhattan,East Village,40.72591,-73.98917,Entire home apartment,250,1,2,12-10-16,0.05,1,0,,
23760365,"Floor-Thru,  One BR + Loft -- 23 Mins to Manhattan",105310740,Margareth,Brooklyn,Bedford-Stuyvesant,40.68271,-73.95141,Entire home apartment,99,30,0,,,3,341,,
22562364,Room in LIC/Astoria close to the city & LGA/JFK,30812164,Yumi,Queens,Long Island City,40.75501,-73.93455,Private room,38,1,19,31-10-18,1.73,1,0,,
26521015,Brooklyn Oasis,74911937,Alwyn,Brooklyn,Flatbush,40.63338,-73.95074,Entire home apartment,110,4,18,30-06-19,1.6,1,46,,
4809056,Entire Basement + Yard Access. ,5715779,Jessi,Brooklyn,Bushwick,40.70468,-73.92863,Shared room,95,1,0,,,1,0,,
31054058,Modern & cozy bedroom in Manhattan,28142165,Souha,Manhattan,Harlem,40.82331,-73.95454,Private room,89,2,6,22-05-19,0.95,2,170,,
8250925,NYC Lofted Room in the Lower East Side,7455706,Amanda,Manhattan,East Village,40.72255,-73.97813,Private room,90,5,92,07-06-19,2.01,2,8,,
35574349,SoHo SoHo SoHo,159112181,Zachary And Ashley,Manhattan,SoHo,40.72683,-74.00222,Entire home apartment,275,1,1,01-07-19,1,1,308,,
20827821,"Harlem intimate room,20 min to Time Square,by Park",148544231,Khalif,Manhattan,Harlem,40.80671,-73.95382,Private room,53,3,5,08-05-18,0.23,2,89,,
25231699,Lovely room in Bushwick 2 bd with a huge backyard,9430106,Cortney,Brooklyn,Bushwick,40.70238,-73.92886,Private room,70,7,1,30-06-18,0.08,1,0,,
1652996,Large Charming 1 BR + Den  in  Brownstone Apt,517966,Shean,Brooklyn,Bedford-Stuyvesant,40.68005,-73.93911,Entire home apartment,135,3,173,23-06-19,2.47,2,277,,
16314763,CHARMING ROOM W/ ROOF DECK ACCESS 3 :),4291007,Graham And Ben,Brooklyn,Clinton Hill,40.69461,-73.96186,Private room,97,30,9,07-03-19,0.29,11,263,,
10192898,"Heart of West Village, over NYE!",7108710,Katie,Manhattan,West Village,40.7344,-74.00262,Private room,105,1,0,,,1,0,,
4431247,1st Time/Solo/Duo Travelers!Charming Studio Share!,22382732,Sue,Manhattan,Chelsea,40.74726,-74.00213,Shared room,70,2,126,29-06-19,2.61,1,309,,
15056748,"Sunny private bedroom in Bushwick, Brooklyn",20598700,Natalia,Brooklyn,Bushwick,40.70015,-73.92507,Private room,40,1,5,30-06-17,0.15,1,0,,
